id,name,x,y,z,vx,vy,vz,mag,ci,dist
14177,,27.164763,27.941046,16.038098,-0.0000061,0.00000153,0.00000767,10.78,1.14,42.1408
14189,,3.183498,3.280547,-36.411369,-0.00001789,0.00007773,0.00000544,10.77,,36.6972
14196,,21.798305,22.470079,13.328305,-0.00001339,0.00001267,0.00000053,7.09,0.624,34.0252
14198,,28.192115,29.067283,21.775934,-0.00000228,0.00001905,0.00000128,6.38,0.306,45.977
14203,,23.612314,24.364757,25.053094,-0.00002009,0.00002741,-0.00000772,7.69,0.63,42.1763
14205,,24.213057,24.988498,-16.665375,-0.00002333,0.00003324,0.00001594,11.04,1.433,38.5802
14206,Mu  Hor,15.220957,15.708683,-37.488345,0.00000902,-0.00001271,-0.00002179,5.12,0.349,43.4028
14207,Gl 121.2,24.259081,25.044211,-3.459489,-0.00005835,0.00002115,-0.00004266,8.08,0.677,35.0385
14224,,21.404733,22.135642,3.308819,-0.00002555,0.00002363,0.00000723,6.92,0.552,30.9693
14231,,24.076865,24.922757,-35.18255,0.00000108,0.00002403,0.00001776,9.51,0.787,49.3827
14250,GJ 3194A,7.972592,8.267447,21.335781,-0.00000989,0.00011174,-0.00003518,6.64,0.634,24.2307
14257,10Rho3Eri,28.582744,29.669528,-5.49758,0.00000138,0.00002043,0.00000145,5.26,0.193,41.5628
14264,,15.929144,16.555071,27.410871,0.00001261,-0.00003877,0.00001609,7.99,0.703,35.7654
14409,Gl 123,9.958335,10.534844,0.497411,-0.00003958,-0.00000199,-0.0000661,9.07,1.358,14.5054
14439,,33.172897,35.206406,-4.069233,-0.00000305,0.00000236,-0.00000446,9.24,0.76,48.5437
14442,GJ 3199A,14.262856,15.142747,17.678609,0.00002108,-0.00005171,-0.00005342,9.66,1.19,27.3
14465,GJ 3200,20.511102,21.863046,-7.342177,0.00000288,0.00000133,-0.00004088,6.97,0.645,30.8642
14494,,9.087082,9.713386,-41.733563,-0.00001257,0.00000925,-0.00000058,8.39,0.771,43.802
14496,,22.998199,24.588606,25.019939,-0.0000012,0.00007023,-0.00001767,7.36,0.672,41.9463
14519,GJ 1054A,11.542528,12.370176,-9.079367,0.00001949,-0.00002538,-0.0000098,10.21,,19.2012
14533,GJ 3203,19.464823,20.893756,-13.170192,-0.00002852,0.00003723,0.00001691,10.23,1.326,31.4465
14538,,16.209633,17.405881,-34.873021,0.00000574,0.0000761,0.00004065,11.72,,42.2119
14540,Algol,14.189428,15.238793,18.072114,0.00000196,0.00000257,0.00000254,2.09,-0.003,27.571
14551,GJ 1056,7.35182,7.909694,-18.83471,-0.000008,0.00002394,0.00000693,9.27,1.207,21.7108
14553,,12.859874,13.83994,-8.479933,-0.00000509,-0.00000436,-0.00001483,10.86,,20.7082
14556,,11.87334,12.780533,26.875778,-0.00000522,0.00002395,-0.00000908,6.64,0.637,32.041
14557,,19.757402,21.266668,-13.025986,-0.00000543,-0.00000963,-0.00002397,10.12,1.34,31.8167
14558,,24.478288,26.347879,17.798606,-0.0000089,-0.00006947,-0.00020841,8.04,0.486,40.1284
14578,,28.861367,31.15065,11.645069,-0.0000033,0.00001806,-0.00004012,7.85,0.642,44.0335
14587,,18.27194,19.7447,-12.480438,-0.00001823,0.00002811,0.00001778,7.29,0.678,29.656
14596,Iot Per,4.634786,5.016825,8.029067,-0.0000227,0.00007048,0.00003553,4.05,0.595,10.5407
14597,Gl 122,3.484956,3.772466,20.66178,0.00002424,0.00005555,0.0000216,9.82,1.321,21.2902
14629,,15.095803,16.397084,-20.40924,-0.00001228,0.00005595,0.00003587,11.98,1.459,30.2206
14632,Misam,16.593574,18.028979,24.381331,0.00000428,0.00004746,0.00000405,3.79,0.98,34.5662
14633,Gl 125,7.449241,8.094836,11.285833,0.00003388,-0.0000116,-0.00002732,10.11,1.473,15.7604
14648,,24.95714,27.165604,-6.225874,-0.00001431,0.00000851,-0.00002023,8.48,0.81,37.4111
14669,,30.684479,33.484624,12.487267,0.00001017,-0.00002169,-0.00006906,9.06,0.825,47.1032
14693,,17.194025,18.805563,5.439646,-0.00002012,0.00002388,-0.00001898,9.38,1.15,26.0552
14695,GJ 3205,11.352731,12.417347,1.741281,0.0000109,-0.00000366,-0.00004497,11.82,1.5,16.9147
14703,,8.405487,9.198918,-44.322177,0.000032,0.00005233,0.00001693,6.9,0.521,46.0405
14718,Gl 127.1A,2.517808,2.760182,-9.533701,-0.00000478,-0.00000216,-0.00000189,11.39,0.025,10.2396
14777,Gl 126,14.084338,15.540506,-22.114771,0.00000749,0.00005127,0.0000408,11.53,1.417,30.4785
14821,,22.823741,25.320837,-27.627702,-0.00001599,0.00000907,-0.0000049,7.05,0.561,43.8789
14828,GJ 3206,12.957976,14.384625,35.687624,-0.00001345,-0.00001567,0.0000112,10.06,1.36,40.6009
14843,Dalim,8.329775,9.25728,-6.899408,-0.00001733,0.00001907,0.00004687,3.8,0.543,14.2369
14851,,21.255395,23.639399,24.145586,0.00000667,-0.00000206,-0.00000386,7.29,0.606,39.9202
14877,,20.268657,22.595561,-29.745446,-0.00000465,0.00002034,-0.00001255,5.92,0.44,42.4989
14886,,21.514314,24.000621,30.974761,-0.00002566,0.0000277,-0.00000364,7.56,0.604,44.7027
14908,,10.126216,11.310861,45.519733,-0.00000415,0.00000022,0.00000087,7.64,0.629,47.9846
14917,94    Cet,15.048052,16.82648,-0.471316,-0.0000028,0.00002863,-0.00000799,5.07,0.575,22.5785
14927,,17.383601,19.46066,-28.135037,0.00001084,-0.00001309,-0.00000235,7.27,0.584,38.373
14937,,28.419284,31.850866,16.155336,0.00001073,-0.00000273,-0.0000135,8.65,0.617,45.6413
14939,,22.102899,24.774336,21.475766,-0.00002212,0.00002834,-0.00000992,8.15,0.732,39.5413
14948,,15.486768,17.374193,28.181164,0.00002349,0.00002827,-0.00003034,9.92,1.064,36.5497
14983,,24.631199,27.744868,5.021953,0.00002262,-0.0000103,-0.00005407,11.9,1.44,37.4392
14998,,19.072589,21.512341,20.99544,-0.00001239,0.00001517,-0.00000428,8.55,0.79,35.5999
15025,,24.622057,27.849711,12.296629,0.00001117,0.00000825,-0.00004105,8.12,0.624,39.1543
15033,,24.237286,27.449376,-22.84318,-0.0000023,-0.00004613,-0.00005787,10.1,1.173,43.1593
15050,GJ 9111,11.56202,13.133718,22.679037,0.0000345,-0.00001671,-0.00007896,10.3,1.589,28.6451
15057,Gl 131,11.330329,12.890659,-8.536727,-0.00000341,0.00002656,0.00000136,9.17,1.235,19.1681
15061,GJ 9112,14.766658,16.806628,3.535726,-0.00004285,0.00001797,-0.00004734,7.83,0.861,22.6501
15093,Gl 132,11.140358,12.715058,-17.301971,0.0000214,0.00000084,0.00000868,6.75,0.586,24.1896
15159,Zibal,21.831836,25.077889,-5.15902,-0.00000144,-0.0000026,0.00000796,4.8,0.232,33.6474
15161,,30.882993,35.492443,-12.429724,-0.00001836,0.00000647,-0.00002715,7.85,0.614,48.6618
15163,Iot Hyi,4.256475,4.894832,-28.992273,-0.0000038,0.00002047,-0.00001701,5.51,0.438,29.7089
15173,,29.677659,34.169842,-4.640624,-0.00005752,0.00004835,-0.00001188,10.22,0.936,45.4959
15182,Gl 130.1A,4.972459,5.731781,12.222746,-0.00000232,0.00004321,0.00000716,10.53,1.43,14.3864
15196,,16.122836,18.620411,19.312059,-0.00001965,0.00014876,-0.00012701,10.67,1.188,31.2989
15206,14    Eri,22.069736,25.522094,-5.437451,-0.00000299,-0.00000308,0.00000555,6.14,0.407,34.1763
15209,,32.131116,37.184165,-3.03179,-0.00001437,0.00001153,-0.00001089,7.48,0.534,49.2368
15228,,24.013599,27.854292,22.124265,-0.00000703,0.00004057,-0.00004345,9.4,0.9,42.9185
15248,,23.404106,27.221266,-13.554987,-0.00004627,0.00002768,-0.00002431,9.63,1.078,38.373
15262,,22.811898,26.56369,17.316656,-0.00002368,0.00002559,-0.00000805,11.11,1.408,39.0625
15266,,29.787842,34.704947,6.147784,-0.00000766,0.00004922,0.00000263,7.38,0.567,46.1467
15272,,26.935392,31.411176,5.587346,-0.00000461,0.00004761,0.00000295,7.78,0.617,41.7537
15274,,16.973604,19.800843,-13.690374,-0.00003842,0.00002821,-0.00000683,11.58,1.463,29.4551
15285,,14.858261,17.345756,13.792382,0.00001561,-0.00000227,-0.00000347,6.4,0.574,26.6809
15293,Zet1Ret,3.596056,4.201871,-10.658337,-0.00003363,0.00008047,0.00000632,5.53,0.641,12.0077
15294,GJ 3215,12.70523,14.843614,9.215722,-0.00005182,0.00006576,-0.00003448,11.84,1.46,21.6029
15320,,17.7924,20.8436,-32.910371,-0.00006451,0.00003559,-0.00001233,10.64,1.243,42.8266
15322,,12.875359,15.083948,-11.636773,0.00000281,-0.00002665,-0.00003145,11.01,1.451,22.9938
15328,Gl 134,8.424485,9.874675,10.23339,-0.00001061,0.00004235,-0.00003823,10.29,1.449,16.5289
15333,Zet2Ret,3.603559,4.227199,-10.6734,-0.00003384,0.00007997,0.00000698,5.24,0.6,12.0322
15338,,27.097239,31.810327,-16.819476,-0.0000135,0.00003258,0.00003987,9.22,0.766,45.045
15343,,30.555933,35.88186,15.469472,0.00002022,-0.00000701,-0.00002368,7.52,0.642,49.6032
15368,GJ 3216,14.359466,16.90795,14.22237,-0.00001534,0.00002119,-0.0000097,11.33,1.474,26.3505
15373,,22.680766,26.717246,-11.76694,-0.00000811,0.00002504,-0.00001661,5.72,0.381,36.9686
15377,,6.286479,7.407921,38.951043,0.00000162,0.00003717,-0.00000733,9.67,1.037,40.1445
15400,,10.489778,12.387809,-11.964536,0.00000741,-0.0000158,-0.00000986,11.84,1.54,20.1654
15403,Gl 135,16.273122,19.227956,-1.251026,-0.00000903,0.00003694,-0.00001357,7.05,0.655,25.2207
15419,96Kap1Cet,5.88441,6.973226,0.537318,0.00000318,0.00002224,0.00000527,4.84,0.681,9.1399
15428,,17.821083,21.133533,21.608552,0.0000186,-0.00000976,-0.0000058,10.79,1.769,35.0877
15457,,24.749508,29.407704,25.535736,-0.00008664,0.00003766,-0.00016731,9.67,0.834,46.1467
15471,82 G. Eri,2.839238,3.381499,-4.127499,-0.00001715,0.00011797,-0.00004501,4.26,0.711,6.0434
15487,,19.92299,23.753617,-17.032422,-0.00004946,0.00003418,-0.00001019,8.48,0.82,35.3732
15488,,19.993529,23.839953,-17.143355,-0.00002722,0.00006104,-0.00002888,7.36,0.63,35.524
15500,,13.07264,15.606457,-26.087142,0.00000163,-0.00001979,-0.00001102,8.44,0.785,33.0907
15524,,19.78756,23.683836,4.587293,-0.00002653,0.00002209,0.00000038,9.65,1.13,31.2012
15539,Intan,24.611899,29.516952,-25.659946,-0.0000429,0.00005132,0.00001788,9.92,1.037,46.2107
15546,,28.594701,34.306239,-22.370738,0.00000849,0.00002591,-0.00000651,6.4,0.542,49.95
15565,,12.338962,14.827277,45.248211,0.0000066,0.00004477,-0.00001647,9.86,1.002,49.1884
15570,,20.202948,24.289434,20.688503,-0.00001624,0.00002816,-0.0000172,7.94,0.728,37.7644
15599,Gl 133,1.56136,1.883392,13.82817,-0.00003485,0.00000174,-0.00000689,11.21,1.59,14.043
15603,,17.147662,20.69075,-35.47448,-0.00000608,0.00003423,0.00001703,8.43,0.73,44.5038
15609,32    Per,21.424658,25.861789,31.680272,0.00000713,-0.00001259,-0.00000497,4.96,0.051,46.1681
15618,,19.676991,23.790121,-32.301683,0.00003392,0.00003194,0.00004418,10.7,1.103,44.6828
15630,,18.224957,22.084197,33.021185,-0.00001286,0.00004463,0.00000974,5.94,0.468,43.7063
15633,,17.777413,21.547206,37.733722,-0.00001377,0.00003771,-0.00001504,8.84,0.701,46.9484
15634,GJ 3217,9.083893,11.011085,18.490045,0.00004241,-0.00000387,-0.00001853,9.05,0.99,23.359
15652,,12.05643,14.641826,36.808608,-0.0000009,0.00000543,-0.00000187,10.4,0.428,41.4079
15681,GJ 3219A,18.24089,22.220453,14.74688,-0.00002353,0.00002524,-0.00000893,11.03,1.431,32.3102
15685,,24.954072,30.418238,12.575557,-0.00000507,0.00000646,-0.00000556,8.83,0.882,41.3052
15686,,15.974725,19.480742,-14.655996,0.00000487,0.00001763,0.00002874,9.28,1.061,29.146
15732,Gl 140.1B,7.912869,9.707732,-14.922561,-0.0000101,0.00002248,0.00002529,10.24,1.386,19.4818
15735,Gl 140.1A,7.817887,9.593053,-14.743993,-0.00001099,0.00002315,0.00002552,8.58,1.068,19.2493
15737,GJ 2030A,23.249571,28.530933,-5.0377,0.00002333,0.00002923,-0.00004502,6.2,0.702,37.1471
15758,,11.703577,14.395875,17.889742,0.00000662,0.00003205,-0.00003012,8.98,0.98,25.7732
15760,GJ 3222A,8.407955,10.344851,-11.216172,-0.00000122,0.00000395,0.00000273,6.9,0.84,17.4216
15764,,4.704546,5.789952,-48.52163,-0.00000128,0.00005396,0.00000631,11.96,,49.0918
15805,Gl 140A,11.216811,13.864962,7.860195,-0.00001286,0.00001673,-0.00001117,10.38,1.51,19.4894
15829,,29.829059,36.971602,-13.311611,-0.00002593,0.000052,-0.00003195,7.51,0.618,49.334
15836,,29.76794,36.917151,5.810308,0.00000518,-0.00000307,-0.00000705,10.28,1.28,47.7783
15880,Gl 141,9.592,11.950905,-1.438782,0.00000138,-0.00002574,-0.0000558,7.86,1.153,15.3917
15923,,28.805676,36.058162,-5.417948,-0.00000706,0.00000415,-0.0000099,9.54,0.94,46.4684
15929,,8.67416,10.866342,-36.86649,0.00001044,0.00001295,-0.00000903,5.96,0.415,39.4011
15934,,10.629605,13.32282,-15.886053,-0.00003481,0.00001481,-0.00001087,11.26,1.439,23.2992
15973,Gl 141.2,15.612139,19.659752,-14.857398,-0.00000278,0.00004594,0.00001711,7.88,0.716,29.1715
16000,,18.21195,23.012467,-39.174211,-0.00002883,0.00007671,0.00003166,9.71,0.865,48.9476
16030,Gl 143,4.643275,5.889283,-15.041235,-0.00001783,0.00002436,-0.00006145,8.08,1.13,16.8067
16046,,10.51567,13.363998,-27.559187,-0.00002308,0.00003409,0.00000773,7.95,0.761,32.3834
16051,,16.515753,20.995144,13.838096,0.00001376,-0.00000601,-0.0000073,11.78,1.476,30.0842
16056,,19.511627,24.819834,-23.158831,-0.000013,-0.00000322,-0.00001441,9.65,0.97,39.1543
16095,Gl 142,7.242316,9.259198,-4.233158,0.00000068,0.00005368,0.00000418,8.39,1.337,12.4938
16105,,21.15738,27.089639,13.903584,-0.00003509,0.0000549,-0.00005357,11.41,1.411,37.0782
16130,,28.553435,36.662465,-5.319963,-0.00002888,0.00009542,-0.00005133,8.23,0.619,46.7727
16153,,18.889177,24.307497,-18.182215,0.0000214,-0.0000259,-0.00001238,10.29,0.603,35.7526
16171,,12.379977,15.972494,15.440773,-0.00006028,0.00014767,-0.00010441,11.1,1.314,25.4323
16186,,30.358555,39.232486,1.445226,-0.00006146,0.00004743,0.00000356,11.81,1.395,49.6278
16201,Gl 143.1,13.216177,17.119784,-4.470351,-0.00000919,-0.00000123,-0.00003188,9.95,1.403,22.0848
16204,Kap Ret,6.026531,7.809946,-19.30869,-0.00000713,0.00005667,0.00000691,4.71,0.41,21.6826
16206,,17.323606,22.450797,-12.685413,-0.00002254,0.00002519,0.0000138,9.15,1.02,31.0655
16269,,15.831478,20.674226,-22.9327,-0.00000282,-0.00000656,-0.00003262,6.12,0.489,34.6981
16288,GJ 3230A,22.566343,29.544167,13.607095,-0.00000694,0.00003993,-0.00000288,8.29,0.739,39.5883
16302,,19.016198,24.924968,26.605151,0.00000845,0.00000534,-0.00005182,9.54,0.91,41.1184
16307,,25.394783,33.295494,-14.775625,-0.00000037,-0.00000035,-0.00000142,7.45,0.666,44.405
16324,,19.516687,25.628375,-24.604464,0.00002893,-0.00002522,-0.00000332,7.71,0.591,40.5351
16329,,13.929319,18.297323,-43.263736,-0.00000506,0.00000865,0.00000203,6.79,0.534,48.9956
16404,Gl 143.3,13.357052,17.690953,5.659223,0.0000078,0.0000173,-0.00007249,12.26,1.55,22.8781
16436,,28.177179,37.457898,-6.695743,-0.00003326,0.00002171,-0.00001849,10.54,1.067,47.3485
16458,36    Per,15.131193,20.159756,26.154012,-0.00000776,-0.00002581,-0.00004522,5.3,0.398,36.324
16476,,24.125212,32.209349,28.873921,-0.00002068,0.00002565,-0.00001134,7.29,0.503,49.5295
16488,,24.043194,32.14933,17.616075,-0.00002533,0.00002326,-0.00000789,8.88,0.844,43.8404
16495,Gl 145,4.569153,6.114994,-7.554493,0.00000022,-0.00002683,0.00003075,11.47,1.56,10.74
16496,Ran,1.89897,2.541426,-0.528523,0.00002243,0.00000458,-0.00000256,3.72,0.881,3.2161
16518,,18.253297,24.493397,3.996004,0.00000871,-0.0000048,-0.00001038,11.17,1.371,30.8071
16520,,14.20736,19.064947,24.843639,0.00000368,0.00002375,-0.00002033,8.15,0.8,34.3879
16540,,9.54198,12.830388,27.055046,0.0000043,0.00004706,-0.00002383,8.08,0.871,31.4268
16542,,12.737715,17.135288,-0.948244,-0.00000522,0.00000372,-0.00000288,8.7,0.997,21.3721
16587,,21.286173,28.752569,-21.563598,-0.00000673,-0.00002105,0.00003067,6.2,0.482,41.7711
16600,,22.850512,30.920079,12.368391,0.0000024,0.0000347,-0.00005444,6.14,0.891,40.3877
16605,,7.76989,10.520141,44.365997,0.0000093,0.00001195,-0.00000446,10.3,1.2,46.2535
16652,,11.208776,15.252598,-36.29403,-0.00000094,0.00001773,0.00000716,9.43,0.9,40.9333
16668,,19.22899,26.223619,22.441999,-0.00000101,0.00006388,-0.00000356,10.87,1.225,39.5101
16670,Gl 146,5.339596,7.283334,-10.178661,-0.00000472,0.00003869,-0.00000146,8.57,1.31,13.6073
16686,,29.525179,40.346599,-0.644793,-0.00002077,0.00001474,-0.00002879,8.54,0.789,50.0
16706,,16.675494,22.834229,20.153339,0.00000941,-0.00000299,-0.0000044,8.43,0.984,34.7222
16742,,24.51117,33.732843,-18.146397,0.0000171,-0.00001731,-0.00000907,8.85,0.784,45.4752
16745,,27.401335,37.716683,7.183925,-0.0000053,0.00000282,0.00000539,12.45,1.444,47.1698
16747,,25.257372,34.780689,12.705873,0.00004418,-0.00004438,-0.00006555,7.65,0.58,44.8229
16805,,17.949238,24.884522,0.314761,-0.00000964,-0.00002174,-0.00002455,5.82,0.885,30.6843
16811,10    Tau,8.163865,11.327087,0.097883,0.00002959,0.00001413,-0.00003242,4.29,0.575,13.9626
16812,,16.303701,22.624376,-33.184766,-0.00001516,0.00001129,0.00000025,7.62,0.592,43.3463
16817,,22.744328,31.57661,-20.81161,-0.00000078,-0.00003017,-0.00004663,10.93,,44.1306
16819,,24.365467,33.835925,-22.292949,-0.00000188,-0.00003107,-0.00004921,8.86,0.73,47.2813
16838,,19.500796,27.134224,16.291047,-0.00003264,0.00002793,-0.00005273,7.28,0.704,37.1747
16867,,21.535205,30.075314,14.454073,-0.00002104,0.00001743,-0.00000491,9.35,0.917,39.7141
16892,,25.052966,35.092689,-1.891353,-0.00001942,0.00001411,0.00000449,9.63,0.965,43.1593
16975,,20.814378,29.426489,32.904454,-0.00000914,0.00006481,-0.00005218,8.98,0.81,48.8043
16981,,17.166049,24.278852,27.283143,0.00002421,-0.00003176,-0.00004626,6.73,0.614,40.3551
16986,21    Eri,19.356431,27.39344,-3.304323,0.00002339,0.00002926,-0.00003768,5.97,0.921,33.7041
17035,,21.311701,30.312226,12.315483,-0.00001693,0.00003786,-0.00003147,8.24,0.81,39.0472
17055,Tupi,11.740637,16.723573,-27.033217,0.00001911,-0.00002813,-0.00000911,7.12,0.583,33.8868
17061,GJ 9119A,20.744629,29.575838,23.887017,0.00001181,0.00000228,0.00000435,9.03,1.09,43.3088
17077,,10.741315,15.337376,38.171774,-0.00000666,0.00003699,-0.00001299,6.81,0.478,42.517
17086,,10.26536,14.672689,36.512072,-0.00000883,0.00003469,-0.00001146,8.21,0.818,40.6669
17088,,21.836565,31.220568,25.811171,0.00001315,-0.00001015,0.00000115,6.82,0.543,46.0193
17107,Gl 147.1,14.605935,20.930839,-1.434556,-0.00000064,0.00014842,-0.00003342,6.68,0.554,25.5624
17116,,9.377873,13.454096,-18.166168,-0.00000455,0.00001378,0.00000786,9.59,1.267,24.4738
17117,,23.236607,33.33717,3.648103,0.00000939,-0.0000068,0.00000235,9.73,0.58,40.7997
17124,,19.989669,28.700176,-1.3561,0.0000123,-0.00001005,-0.00003134,9.58,1.025,35.0018
17142,GJ 3244,27.390929,39.40691,-1.954952,-0.00004472,0.00008827,-0.00005338,6.96,0.954,48.0307
17143,,4.036675,5.808753,-49.021781,0.00000076,0.00005785,0.00000692,8.65,0.692,49.5295
17146,,15.890831,22.869324,17.284336,-0.00000081,0.00001013,-0.00001266,8.78,0.845,32.7761
17165,Gl 148,13.662831,19.727104,1.514515,0.00000742,0.00000219,-0.0000273,9.61,1.36,24.0442
17171,,6.761611,9.767609,45.60344,-0.00000117,0.00003608,-0.00001252,9.46,1.1,47.1254
17206,,11.404289,16.53474,28.920238,-0.00000391,0.00002301,-0.00001161,11.34,1.427,35.2113
17213,GJ 3246,12.859069,18.664691,-28.418748,0.00001298,-0.00000283,0.00000402,9.03,1.089,36.3504
17222,,10.659641,15.486693,-36.530519,0.00001265,-0.00001807,-0.00000397,9.73,1.013,41.0846
17223,,16.941435,24.619143,-5.645674,-0.00003972,0.00002096,-0.00003827,8.25,0.751,30.4136
17234,,20.173438,29.348869,-16.344435,-0.000027,0.00001544,-0.0000056,6.77,0.506,39.185
17236,,15.111613,21.988958,28.301537,0.00001771,0.00002396,-0.00002807,11.86,0.461,38.8954
17256,,15.860923,23.113256,-28.985294,0.00002765,0.00001523,-0.00002537,6.5,0.522,40.3226
17294,,13.28457,19.440674,7.330867,0.00001368,-0.00000726,0.00000409,7.07,0.659,24.6609
17304,Gl 149A,13.513559,19.799855,-10.9076,-0.00000284,0.00000134,-0.0000522,9.2,1.128,26.3366
17322,,13.270954,19.505521,-28.765467,0.00002782,0.00008598,0.00003714,6.97,0.511,37.2024
17323,,16.395021,24.102657,-6.673256,0.00002925,-0.00001867,0.00000443,10.87,1.339,29.9043
17336,Rana,5.006502,7.370189,-1.533131,0.00000354,-0.00000195,0.00003294,3.52,0.915,9.0408
17353,,23.394423,34.541695,-7.721256,0.00000996,0.00001178,-0.00000707,5.59,0.216,42.4268
17356,,11.899193,17.583914,-38.732012,0.0000023,0.00002866,0.00001372,10.61,1.23,44.1696
17363,Gl 150.1A,8.954618,13.245097,4.786689,0.00001322,0.00004253,-0.00001369,10.83,1.47,16.6889
17367,,17.857323,26.423537,29.32947,-0.00002957,0.00009269,-0.00001837,7.48,0.583,43.3276
17372,Gl 150.1B,9.49558,14.061364,5.081392,0.00000066,0.00002479,-0.00002241,9.99,1.42,17.7117
17378,,7.373935,10.924326,-4.566838,-0.00001543,0.00001459,0.00001,7.1,0.927,13.9489
17397,Gl 152,7.028771,10.43559,-9.930118,0.00000863,0.00004189,-0.0000027,6.99,0.87,16.0282
17398,Bet Ret,7.098485,10.543736,-27.019807,-0.00001892,0.00005183,-0.00004216,3.84,1.133,29.8597
17416,,11.561683,17.22439,14.511262,-0.00001017,0.00002852,-0.00001147,10.63,1.38,25.3165
17426,,11.390005,16.980388,12.859974,0.00000022,0.00000056,-0.00000093,9.67,0.88,24.1546
17441,,19.260503,28.759336,-27.847578,0.00001076,0.00000045,0.0000079,7.51,0.587,44.4247
17449,Gl 150.2,9.996182,14.934075,18.632638,-0.00001695,0.00003943,0.00000634,7.72,0.864,25.8866
17454,GJ 1063,12.277382,18.348756,4.660484,0.0000153,0.00008494,0.0000308,9.13,1.179,22.5632
17493,,11.852219,17.783181,-38.411109,-0.00001371,0.00004564,0.0000169,10.88,1.13,43.956
17502,Gl 154.1A,10.564603,15.871272,-10.078888,-0.00000765,0.00004906,-0.00000276,8.21,1.012,21.5657
17567,Gl 154,7.287317,11.045047,6.515626,-0.0000013,0.00004826,0.00000369,9.61,1.437,14.7493
17579,,22.610222,34.324436,-16.857192,-0.00001698,0.00003633,0.00005119,11.13,,44.4247
17609,27Tau6Eri,8.889125,13.538595,-6.958253,0.00000519,-0.00001698,-0.00004428,4.22,0.434,17.6274
17625,GJ 1064A,9.003724,13.73757,14.494677,0.00001542,0.00013955,-0.00006516,7.67,0.796,21.9058
17641,,11.660663,17.834708,-44.334053,-0.00001865,0.0001151,-0.0000327,8.8,0.608,49.1884
17647,,18.059855,27.63332,-18.983775,-0.0000266,0.00001536,-0.00001115,6.54,0.509,38.0807
17653,,8.815285,13.495454,-0.555074,-0.00001262,0.00000737,-0.00002124,11.59,1.511,16.129
17677,,15.604825,23.956789,23.285072,-0.00003145,0.00003262,-0.00001248,10.23,1.2,36.8732
17690,,22.153597,34.053989,25.578894,0.00000505,-0.00000234,-0.00000893,6.26,0.474,48.0077
17694,,16.219123,24.953317,38.74003,-0.00000589,0.00006574,-0.00003988,9.82,0.956,48.852
